id,carat,cut,color,clarity,size
12387,0.33,Ideal,G,VVS2,53.650296
12388,1.04,Ideal,I,VS1,169.84459799999996
12389,0.82,Very Good,G,IF,132.312
12390,0.51,Ideal,D,VS1,82.873344
12391,0.31,Very Good,I,SI1,51.82416
12392,0.7,Ideal,D,VS1,115.54113999999998
12393,2.01,Premium,H,SI1,328.4996049999999
12394,0.33,Ideal,F,VS2,53.67648
12395,2.48,Very Good,I,SI2,400.861032
12396,1.5,Very Good,E,SI1,241.4178
12397,1.0,Fair,G,SI2,157.9419
12398,0.55,Good,I,VVS2,92.959552
12399,1.53,Premium,J,VVS1,248.1479
12400,0.41,Ideal,G,VVS2,68.44437599999999
12401,1.01,Ideal,H,SI1,166.98034799999996
12402,0.9,Premium,I,SI1,149.4262
12403,0.34,Ideal,G,VS2,55.7946
12404,0.9,Good,G,SI1,143.22669600000003
12405,1.01,Good,D,VS2,156.95734599999997
12406,1.05,Very Good,E,I1,170.426592
12407,0.9,Premium,F,VS1,146.231468
12408,1.5,Premium,H,I1,238.11424
12409,2.09,Premium,F,SI2,341.785584
12410,1.0,Very Good,F,VS2,161.83314
12411,1.03,Premium,J,VS1,166.49910900000003
12412,0.83,Ideal,F,SI1,137.34476800000002
12413,0.31,Ideal,E,IF,50.85585
12414,1.49,Good,I,SI2,235.152
12415,2.16,Ideal,I,SI2,354.9462979999999
12416,0.5,Ideal,G,VS1,82.127409
12417,1.0,Ideal,H,I1,162.644776
12418,1.5,Premium,I,VS2,227.420928
12419,0.9,Premium,G,SI1,144.925
12420,0.24,Very Good,E,VVS2,40.81632
12421,0.5,Fair,H,VS2,80.263176
12422,0.32,Ideal,D,VS2,53.334099
12423,0.94,Very Good,D,SI2,155.67743199999998
12424,0.9,Premium,I,IF,144.52992
12425,0.39,Good,I,VS1,63.214164
12426,1.06,Ideal,G,SI2,171.8982
12427,0.57,Premium,G,VVS2,94.7648
12428,0.53,Premium,F,VS1,83.48309200000001
12429,0.32,Ideal,F,IF,54.33395
12430,1.24,Ideal,J,SI1,202.227312
12431,0.53,Very Good,D,SI1,87.918883
12432,0.71,Very Good,G,SI1,116.72232
12433,2.01,Good,H,VS1,322.51312500000006
12434,0.41,Ideal,E,VS1,67.26
12435,1.51,Very Good,I,VS1,249.0894
12436,0.72,Ideal,G,SI2,118.80287999999996
12437,0.54,Ideal,G,VVS2,88.427438
12438,0.44,Premium,H,VS2,71.88239999999999
12439,0.51,Good,E,VS2,82.86242
12440,1.02,Very Good,H,SI1,166.822416
12441,0.37,Ideal,E,VS2,60.91228
12442,0.91,Fair,E,SI1,144.927384
12443,0.91,Ideal,F,SI2,145.894586
12444,1.09,Very Good,F,SI2,180.692424
12445,0.3,Very Good,G,VVS1,49.990828
12446,0.54,Ideal,F,VS2,87.633
12447,1.59,Premium,F,SI2,262.2266
12448,0.33,Ideal,F,IF,54.992622
12449,0.8,Very Good,G,VS1,129.74695800000003
12450,0.41,Premium,D,SI2,66.783816
12451,2.07,Ideal,I,SI2,336.413952
12452,1.31,Premium,E,SI2,207.72952199999995
12453,1.51,Premium,J,SI2,247.323456
12454,0.7,Premium,J,VS2,114.3135
12455,0.33,Ideal,G,SI1,54.28644
12456,0.51,Very Good,G,VS2,83.38302
12457,0.75,Very Good,E,SI1,122.953545
12458,0.5,Ideal,E,VS2,82.28939600000001
12459,0.34,Premium,E,SI1,55.71854999999999
12460,0.3,Premium,E,VS2,50.56964
12461,0.51,Ideal,G,VVS2,83.42172
12462,0.38,Ideal,E,VS1,62.031
12463,2.01,Ideal,F,SI2,332.6211839999999
12464,0.33,Good,I,VS1,53.38344000000001
12465,0.38,Ideal,I,SI1,63.21312
12466,0.3,Premium,D,SI1,48.681576
12467,0.41,Ideal,E,VS1,66.349164
12468,1.15,Very Good,J,VS2,187.40358
12469,0.51,Ideal,D,VS1,83.58656
12470,0.36,Ideal,E,VS2,60.091844
12471,1.56,Very Good,G,VVS1,254.239964
12472,0.33,Premium,I,VVS2,52.86708000000001
12473,0.52,Ideal,G,VVS2,87.73952600000001
12474,1.56,Very Good,J,SI2,251.682552
12475,0.7,Good,F,SI2,114.654516
12476,1.2,Premium,G,VS1,194.499225
12477,0.3,Ideal,G,IF,49.48310999999999
12478,1.08,Ideal,G,VS2,176.68448999999998
12479,1.03,Ideal,D,SI1,172.268832
12480,0.53,Ideal,G,VS2,85.4282
12481,1.04,Very Good,D,VS1,168.0822
12482,0.3,Ideal,F,IF,51.454128
12483,2.01,Ideal,D,SI2,325.86142199999995
12484,1.09,Ideal,G,VS2,178.464608
12485,0.71,Premium,D,SI1,116.92905
12486,1.74,Premium,H,SI1,276.94128
12487,0.31,Ideal,F,IF,50.993712
12488,0.3,Premium,H,SI2,49.61088
12489,1.23,Premium,E,SI2,196.05590400000003
12490,0.53,Ideal,F,VVS1,86.732954
12491,0.3,Good,J,SI1,48.99609000000001
12492,1.22,Ideal,H,VS1,201.295809
12493,0.35,Ideal,D,VS2,56.901376000000006
12494,0.31,Premium,H,VVS1,51.846554000000005
12495,0.3,Premium,G,VS1,49.80528
12496,1.21,Ideal,I,VS1,198.589824
12497,0.53,Very Good,G,VS1,85.36125
12498,1.01,Premium,D,SI2,163.05363
12499,1.5,Premium,J,SI1,245.643552
12500,0.55,Premium,D,VS1,90.817056
12501,1.0,Good,F,VS2,160.78080000000003
12502,1.05,Ideal,G,VS2,170.103888
12503,1.7,Premium,I,VS2,276.58444799999995
12504,1.23,Ideal,H,VS2,197.96245
12505,0.31,Ideal,H,VS2,51.179424
12506,0.53,Very Good,F,VS2,88.20228599999999
12507,0.23,Very Good,F,VS2,38.808
12508,0.53,Ideal,I,VS1,88.07505
12509,1.18,Premium,G,SI2,196.23015
12510,0.3,Ideal,H,VS1,50.522007
12511,1.19,Premium,H,VS2,192.638784
12512,1.16,Ideal,G,VS2,190.55232
12513,1.21,Ideal,I,VVS2,196.169211
12514,0.94,Ideal,D,SI2,152.195472
12515,0.28,Good,F,VS1,47.653815
12516,0.77,Ideal,D,VS1,125.5527
12517,0.37,Premium,G,SI1,59.439496
12518,0.31,Very Good,F,IF,51.413924
12519,2.01,Very Good,H,SI2,320.372
12520,0.75,Premium,J,SI2,118.93939199999998
12521,0.51,Premium,H,SI1,84.90528600000002
12522,0.3,Ideal,H,VS1,49.59792
12523,0.23,Very Good,E,VVS2,37.633680000000005
12524,1.16,Premium,G,VVS1,192.41376
12525,0.92,Ideal,H,SI1,149.04
12526,0.55,Ideal,F,VS1,90.989058
12527,0.35,Ideal,F,VS2,57.632472
12528,1.2,Very Good,J,SI2,192.073024
12529,1.23,Very Good,I,VS2,194.706072
12530,0.95,Very Good,I,SI1,154.65977800000002
12531,0.34,Premium,D,VS2,55.6695
12532,1.01,Ideal,G,VS2,161.748792
12533,0.7,Premium,H,VS2,114.058392
12534,1.14,Ideal,I,VS1,187.438576
12535,0.8,Premium,J,VS1,129.3732
12536,0.36,Ideal,F,SI1,62.204408
12537,1.01,Ideal,G,SI1,158.55616000000003
12538,1.51,Very Good,H,VS2,246.0861
12539,0.72,Ideal,E,VVS2,117.82570799999998
12540,1.1,Premium,I,SI1,178.1076
12541,0.6,Premium,H,I1,92.69402999999998
12542,0.72,Premium,E,SI1,115.215672
12543,0.9,Ideal,E,SI1,144.8079
12544,0.41,Good,J,IF,66.975
12545,0.32,Ideal,G,VS1,53.937702
12546,0.73,Very Good,D,SI1,120.1122
12547,0.71,Very Good,H,VS1,115.579464
12548,0.61,Ideal,G,VVS1,99.217503
12549,1.0,Premium,E,SI2,163.92831400000003
12550,0.7,Ideal,F,SI1,115.01318399999998
12551,1.51,Good,J,VS2,233.76384
12552,0.54,Very Good,G,VS1,90.60349999999998
12553,1.12,Very Good,F,SI1,181.75872
12554,2.01,Very Good,I,VS2,310.9212299999999
12555,1.16,Ideal,I,SI1,190.2285
12556,0.36,Ideal,H,VS1,59.36207999999999
12557,1.32,Ideal,E,SI2,215.106049
12558,0.3,Ideal,H,VVS2,49.437424
12559,0.43,Ideal,J,IF,71.419524
12560,1.21,Premium,J,SI1,197.48421
12561,0.59,Premium,J,VS2,94.06584
12562,1.32,Very Good,G,SI2,212.58288
12563,1.0,Good,E,SI2,158.901864
12564,0.94,Ideal,E,SI2,153.93139599999998
12565,1.1,Very Good,I,SI2,175.89861
12566,1.5,Very Good,E,SI2,244.79544
12567,1.5,Good,D,SI1,236.031039
12568,1.52,Premium,G,VS1,246.51176
12569,0.38,Premium,E,VS1,61.89505199999999
12570,0.71,Premium,E,VS2,114.5301
12571,1.05,Good,G,SI2,166.18501900000004
12572,0.83,Very Good,H,VS2,132.17210999999998
12573,0.31,Ideal,G,SI1,51.39786
12574,0.38,Very Good,E,VS2,63.127659
12575,1.52,Premium,J,SI1,245.08575
12576,0.44,Ideal,G,VVS2,73.58624
12577,0.7,Ideal,F,VS2,114.651224
12578,0.7,Very Good,F,SI1,116.709213
12579,1.53,Premium,G,VS2,248.33532
12580,0.51,Good,D,SI1,81.44448
12581,1.3,Premium,F,SI2,209.71828800000003
12582,0.43,Ideal,G,IF,71.38666499999998
12583,1.0,Very Good,D,SI2,163.576
12584,0.31,Very Good,E,SI1,49.340880000000006
12585,1.11,Ideal,J,SI2,182.14516
12586,0.5,Very Good,G,VVS1,83.25954
12587,0.32,Ideal,G,VVS2,51.895116
12588,0.72,Very Good,J,VS2,119.38706999999998
12589,1.0,Premium,J,VS1,162.30599999999998
12590,0.4,Premium,F,VS1,64.8907
12591,0.41,Premium,E,VVS1,66.43584
12592,0.3,Premium,J,VS1,49.620816
12593,0.5,Ideal,D,SI1,83.60312799999998
12594,1.54,Premium,H,SI1,250.31106000000003
12595,1.22,Ideal,G,VS2,201.051978
12596,0.46,Ideal,E,SI2,76.194
12597,0.4,Ideal,G,IF,66.41866
12598,1.01,Fair,D,SI1,161.581294
12599,1.01,Ideal,I,VS2,155.74679999999998
12600,0.53,Ideal,E,VS2,87.634284
12601,1.01,Good,E,SI1,162.821978
12602,0.36,Very Good,F,VVS2,59.62244
12603,0.52,Ideal,D,VS2,84.76914599999999
12604,1.5,Ideal,I,VVS2,243.66720000000004
12605,2.13,Premium,H,SI2,347.041422
12606,0.9,Very Good,H,SI2,139.878294
12607,0.53,Ideal,G,VVS2,88.148328
12608,1.05,Ideal,I,SI1,171.00111
12609,0.58,Ideal,F,VS1,97.83444
12610,0.56,Ideal,E,VVS1,91.614336
12611,1.63,Premium,I,SI1,266.11299
12612,1.12,Ideal,D,I1,186.073732
12613,1.01,Good,D,IF,162.60578399999997
12614,0.7,Ideal,E,VS2,118.5984
12615,0.3,Very Good,H,SI1,49.039848000000006
12616,0.4,Ideal,E,SI1,65.190168
12617,0.3,Ideal,F,VS2,49.43635200000001
12618,1.01,Very Good,E,SI1,164.25435000000002
12619,1.19,Very Good,H,SI1,192.655944
12620,0.9,Fair,H,SI2,139.338244
12621,0.42,Ideal,G,VVS1,69.608396
12622,0.59,Ideal,G,VS2,95.19768
12623,1.01,Good,G,SI2,163.670904
12624,0.3,Good,I,VS1,47.43522
12625,1.24,Fair,H,SI2,199.267224
12626,0.61,Ideal,D,VVS2,99.65761
12627,0.33,Premium,I,SI1,55.31515
12628,1.01,Premium,H,VS2,164.449845
12629,0.71,Ideal,E,SI1,116.96255999999998
12630,0.31,Ideal,E,SI1,50.996736
12631,0.37,Ideal,E,SI1,59.70248
12632,1.01,Premium,H,SI2,157.56572699999998
12633,0.52,Ideal,D,VS1,86.48328000000001
12634,1.65,Ideal,H,VVS2,279.65952
12635,1.01,Ideal,G,VVS2,169.70918999999998
12636,1.34,Ideal,H,VVS1,220.55220000000003
12637,0.3,Very Good,H,SI1,49.57469999999999
12638,0.33,Ideal,G,VS1,53.04530400000001
12639,0.33,Ideal,E,VVS1,54.38023200000001
12640,0.85,Ideal,G,SI2,138.07471999999996
12641,0.72,Ideal,F,VS2,115.98787199999998
12642,1.51,Premium,G,SI1,248.42025
12643,1.59,Premium,E,VS2,252.781974
12644,0.41,Very Good,H,SI2,68.48255999999999
12645,0.3,Ideal,G,SI1,49.921920000000014
12646,0.34,Very Good,G,VS2,56.59963200000001
12647,0.41,Ideal,F,VVS1,66.783816
12648,0.42,Premium,D,VS1,68.06829499999999
12649,1.0,Premium,H,VS1,161.62983200000002
12650,0.54,Ideal,F,VVS1,90.4332
12651,1.0,Premium,F,SI1,161.97888000000003
12652,0.9,Very Good,F,SI1,141.533118
12653,0.38,Ideal,E,VS1,62.32348500000001
12654,0.98,Fair,F,SI2,158.016768
12655,1.2,Premium,G,I1,189.30274
12656,1.22,Ideal,I,SI1,195.653
12657,0.38,Premium,I,VS2,61.176544
12658,0.4,Ideal,F,SI2,64.77728
12659,1.11,Very Good,I,SI2,178.901757
12660,0.91,Premium,D,SI1,150.18557199999998
12661,1.36,Good,G,SI1,210.29431499999995
12662,0.3,Premium,H,VS1,49.34035
12663,1.21,Premium,J,SI1,190.398934
12664,1.11,Premium,H,SI2,177.99721799999998
12665,0.32,Very Good,G,VS1,52.226307000000006
12666,0.7,Fair,H,SI1,109.6902
12667,1.01,Premium,E,SI1,164.350944
12668,0.9,Ideal,F,SI2,148.70856000000003
12669,0.4,Premium,F,VS2,67.032
12670,0.43,Ideal,D,VVS1,69.5526
12671,0.7,Ideal,H,VVS1,114.20748
12672,0.35,Ideal,E,SI1,57.678884
12673,0.96,Very Good,G,SI2,151.60157999999998
12674,1.0,Fair,E,SI2,159.911622
12675,0.41,Ideal,H,SI1,67.22504099999999
12676,0.38,Good,I,IF,64.31711600000001
12677,0.5,Ideal,D,VS2,82.54961999999999
12678,0.36,Ideal,G,IF,58.63682399999999
12679,1.2,Very Good,G,SI1,191.754
12680,0.3,Very Good,F,SI2,47.72792499999999
12681,2.01,Very Good,H,SI1,315.50574400000005
12682,1.03,Ideal,I,SI1,169.21970000000002
12683,1.03,Premium,G,SI2,171.01156799999998
12684,1.09,Ideal,E,SI1,182.05776
12685,0.5,Premium,E,SI2,82.801488
12686,2.03,Ideal,H,SI1,336.341968
12687,0.5,Fair,E,SI2,80.944234
12688,0.35,Ideal,H,IF,57.33112
12689,1.5,Ideal,F,VS2,246.652224
12690,0.23,Ideal,G,IF,38.595744
12691,0.33,Ideal,D,VS1,54.91394999999999
12692,0.31,Good,G,VS1,50.12552999999999
12693,0.24,Very Good,E,VVS1,40.77715200000001
12694,0.33,Premium,F,VS2,53.54774000000001
12695,1.01,Good,G,VS2,162.788535
12696,0.54,Premium,E,VS2,89.93992
12697,1.02,Good,E,VS2,159.115614
12698,1.3,Premium,G,VS2,210.124992
12699,0.31,Good,I,VS1,51.20225
12700,0.72,Very Good,F,SI2,118.68714
12701,0.31,Ideal,G,IF,51.870484
12702,1.0,Fair,E,SI2,154.390614
12703,0.7,Very Good,F,VS2,110.897774
12704,1.32,Ideal,H,VVS1,213.45189
12705,0.34,Very Good,E,SI1,55.84276800000001
12706,1.52,Very Good,G,VS2,251.419077
12707,1.26,Premium,J,VS2,206.27136000000004
12708,0.7,Premium,D,VS1,114.585425
12709,0.29,Ideal,F,VVS1,48.55593600000001
12710,1.52,Ideal,H,SI2,245.129885
12711,0.74,Ideal,F,SI1,120.60288
12712,0.3,Premium,E,VS2,47.415125
12713,1.24,Very Good,H,SI1,202.756554
12714,1.01,Premium,G,SI2,157.21021799999997
12715,0.9,Good,F,SI2,141.5424
12716,0.35,Ideal,I,IF,58.42973500000001
12717,0.7,Very Good,F,VS2,108.54468
12718,0.41,Ideal,F,VS2,67.205616
12719,0.41,Ideal,E,VVS2,68.676
12720,1.23,Premium,I,SI1,201.051978
12721,1.25,Premium,I,VS2,202.584384
12722,0.54,Ideal,D,VVS2,88.13761199999999
12723,0.53,Ideal,H,VS1,87.129672
12724,1.14,Ideal,I,SI1,184.90325000000004
12725,0.34,Ideal,E,VVS1,55.71854999999999
12726,0.5,Very Good,D,SI1,81.36692999999998
12727,2.04,Premium,G,I1,334.68895200000003
12728,0.31,Premium,I,SI1,50.94546
12729,0.39,Very Good,J,VS1,62.401968
12730,1.03,Very Good,I,VS1,170.63475000000005
12731,0.41,Ideal,E,VS2,67.945192
12732,1.52,Good,H,SI1,245.23328
12733,2.39,Premium,I,VS1,391.12886
12734,0.31,Ideal,G,IF,50.69163399999999
12735,0.71,Premium,F,SI2,112.64292
12736,0.55,Very Good,F,VS2,89.74680000000001
12737,0.42,Ideal,D,SI1,69.753112
12738,0.97,Ideal,H,SI2,162.158257
12739,1.79,Ideal,J,SI1,293.828024
12740,0.71,Ideal,G,SI1,116.4743
12741,0.43,Ideal,I,VS1,70.07400399999999
12742,0.41,Ideal,I,VVS1,65.96836400000001
12743,0.36,Premium,I,SI1,58.823688
12744,1.61,Premium,H,SI1,262.19512799999995
12745,1.63,Ideal,H,SI1,267.474636
12746,0.53,Very Good,J,VS2,86.460416
12747,0.38,Very Good,D,VVS2,62.91373000000001
12748,1.01,Very Good,E,SI2,161.439696
12749,0.53,Ideal,F,VVS2,88.581556
12750,0.43,Ideal,D,SI2,68.96097
12751,1.06,Very Good,G,VS2,174.93918
12752,0.32,Ideal,E,VS2,53.286698
12753,1.01,Ideal,E,SI2,165.636
12754,2.01,Very Good,H,SI2,316.302999
12755,1.72,Ideal,G,VVS2,280.381136
12756,1.02,Ideal,F,SI1,165.1216
12757,0.35,Ideal,H,IF,59.63496
12758,1.01,Good,J,VS2,164.43931199999997
12759,0.3,Very Good,D,VS2,47.796672
12760,0.55,Ideal,H,VVS1,90.43255
12761,0.36,Very Good,D,SI1,60.066468
12762,1.77,Premium,J,SI1,287.357868
12763,1.36,Ideal,H,SI1,223.798688
12764,0.3,Premium,G,VS2,50.528556
12765,1.3,Premium,D,SI2,208.7505
12766,1.51,Ideal,I,SI1,246.178636
12767,0.58,Ideal,I,VS2,96.025545
12768,1.18,Ideal,E,SI2,196.234779
12769,0.72,Very Good,G,VS1,118.5558
12770,1.01,Good,G,VS2,158.817652
12771,0.27,Premium,F,IF,44.577164
12772,0.39,Ideal,G,VVS1,63.5158
12773,0.96,Premium,I,VS2,161.4912
12774,0.9,Very Good,F,SI2,150.62662999999998
12775,1.25,Fair,H,SI2,199.523192
12776,0.32,Ideal,G,VVS1,51.99950400000001
12777,0.76,Very Good,G,VVS2,122.405232
12778,0.9,Good,D,VS2,146.25112
12779,0.55,Ideal,H,SI1,91.1196
12780,1.7,Ideal,D,SI2,281.92386000000005
12781,0.55,Ideal,F,VVS2,91.58794199999998
12782,0.35,Ideal,F,SI1,56.69888
12783,1.09,Ideal,H,SI1,176.812336
12784,0.74,Very Good,H,VS1,117.906488
12785,1.01,Good,E,SI1,165.4653
12786,0.7,Premium,E,VVS2,111.888645
12787,1.15,Very Good,D,VS2,188.06364
12788,0.53,Ideal,G,VS2,86.422842
12789,0.32,Premium,G,SI1,51.92535899999999
12790,1.73,Premium,I,VS1,276.89175
12791,1.01,Very Good,D,VS2,163.22103499999997
12792,0.76,Ideal,F,SI1,124.61202
12793,1.16,Ideal,E,SI1,189.431424
12794,0.41,Ideal,E,VVS1,67.92912000000001
12795,0.3,Ideal,E,SI2,50.667495
12796,0.91,Premium,F,SI2,150.444702
12797,1.35,Premium,I,SI2,225.81504
12798,1.22,Ideal,G,VS2,204.722143
12799,0.3,Ideal,F,VS2,49.11976000000001
12800,0.51,Very Good,H,VS1,84.5208
12801,1.01,Premium,H,SI1,161.0352
12802,0.96,Fair,H,I1,150.63006
12803,0.41,Ideal,F,VVS2,66.16566000000002
12804,0.5,Premium,G,VS1,80.80884
12805,0.5,Good,D,VS2,81.76896
12806,0.33,Premium,I,VS1,53.98329600000001
12807,0.83,Ideal,G,SI1,133.46802000000002
12808,0.42,Very Good,D,VVS1,68.544
12809,1.27,Very Good,H,SI2,203.766336
12810,0.31,Ideal,G,VVS1,51.396234
12811,0.41,Ideal,E,VS1,67.63007999999999
12812,0.51,Ideal,G,VS1,82.64652
12813,0.72,Very Good,H,VS1,118.55025
12814,0.56,Ideal,F,VVS2,92.61171
12815,0.92,Premium,E,SI1,149.304375
12816,0.52,Very Good,G,VVS1,88.035552
12817,0.31,Ideal,E,IF,51.56136000000001
12818,1.02,Ideal,G,VS2,168.947425
12819,0.47,Very Good,D,VS1,78.96727800000001
12820,0.72,Premium,F,SI2,119.02528
12821,0.35,Ideal,F,SI1,57.83904
12822,0.75,Very Good,E,VVS1,120.26124000000002
12823,0.3,Premium,D,SI1,49.31108
12824,1.06,Very Good,F,SI1,171.449394
12825,0.33,Premium,H,VS1,52.635000000000005
12826,0.35,Ideal,F,VVS1,58.44115999999999
12827,1.51,Ideal,G,VS1,250.19104
12828,0.91,Very Good,E,SI1,148.262632
12829,1.13,Ideal,D,VVS2,189.397266
12830,1.02,Very Good,E,SI1,161.18074699999997
12831,1.01,Very Good,J,SI2,161.84896
12832,0.34,Ideal,G,SI1,56.87303400000001
12833,0.46,Fair,H,VS2,73.41312
12834,1.2,Ideal,I,VS2,188.08239600000005
12835,1.11,Ideal,G,VVS2,186.95412
12836,0.72,Very Good,J,VS1,113.885919
12837,0.71,Very Good,H,VVS1,115.579464
12838,0.38,Premium,G,IF,61.818256
12839,0.31,Ideal,D,VS2,51.278891
12840,0.45,Premium,D,VS1,74.349408
12841,0.42,Ideal,D,VS1,68.67717999999999
12842,0.42,Ideal,H,VS1,69.19296
12843,1.09,Ideal,E,SI2,179.67839999999998
12844,0.32,Ideal,G,VS2,52.419024000000014
12845,0.36,Ideal,D,SI1,59.572692
12846,0.9,Very Good,D,SI1,147.43159200000002
12847,0.51,Premium,E,VS1,83.973208
12848,0.27,Very Good,G,VVS1,44.606016
12849,1.58,Premium,G,VS2,259.543656
12850,1.02,Ideal,G,SI1,169.72281
12851,1.5,Premium,H,VS2,241.480128
12852,0.23,Ideal,E,SI2,38.20203
12853,1.01,Very Good,F,SI1,162.57741
12854,0.3,Very Good,G,IF,49.496832
12855,1.0,Good,D,SI2,161.90711599999997
12856,0.34,Ideal,I,SI1,55.000665
12857,0.56,Ideal,D,SI1,93.07074
12858,2.05,Very Good,H,SI2,334.69605
12859,0.53,Premium,F,VS2,86.091082
12860,0.35,Premium,G,VS1,56.419544
12861,1.51,Very Good,F,VS1,239.95928
12862,0.77,Very Good,G,VS2,123.270189
12863,1.52,Very Good,D,VS2,244.31524800000005
12864,1.51,Ideal,I,VS2,250.251372
12865,1.7,Good,H,SI1,277.347972
12866,1.52,Very Good,I,SI1,245.07122
12867,0.7,Very Good,G,SI1,112.12319999999998
12868,0.32,Ideal,G,VS1,54.136372
12869,0.7,Ideal,F,SI1,113.28476
12870,0.26,Very Good,H,SI1,42.321081
12871,0.92,Very Good,G,SI1,150.73516600000002
12872,0.72,Fair,I,VVS2,115.398912
12873,2.01,Good,E,SI1,329.420564
12874,1.02,Ideal,I,SI1,163.783368
12875,1.05,Very Good,H,VS2,169.734528
12876,0.32,Ideal,H,SI1,53.092221
12877,1.01,Ideal,H,SI1,165.01551
12878,1.02,Very Good,F,SI2,168.60525300000003
12879,0.35,Ideal,G,VS2,58.55759
12880,0.3,Premium,E,IF,48.11184
12881,0.62,Ideal,H,VVS2,101.431512
12882,0.41,Good,D,SI1,67.5432
12883,1.01,Ideal,G,VS2,163.529046
12884,0.55,Ideal,E,SI1,92.854496
12885,1.01,Very Good,G,SI1,159.0096
12886,0.75,Very Good,D,SI1,123.502698
12887,0.9,Very Good,D,SI1,142.528464
12888,1.08,Ideal,G,IF,176.542805
12889,1.01,Very Good,H,SI1,163.010276
12890,0.57,Premium,E,SI1,94.492512
12891,1.21,Good,G,VS2,193.30994
12892,0.7,Ideal,E,SI1,113.204952
12893,0.25,Premium,E,VVS2,41.02812
12894,1.13,Ideal,H,SI2,187.078826
12895,0.31,Ideal,E,VS1,51.797610000000006
12896,0.36,Very Good,G,VVS2,59.10171999999999
12897,0.72,Ideal,I,VS1,117.7462
12898,0.3,Ideal,F,IF,50.901256
12899,0.52,Ideal,I,SI2,87.06590200000001
12900,0.36,Ideal,F,IF,59.670072
12901,1.7,Ideal,I,VS1,283.63607999999994
12902,0.7,Very Good,F,VS2,111.095101
12903,0.39,Ideal,G,VVS2,65.61745
12904,1.55,Ideal,H,VS1,251.344269
12905,0.24,Very Good,F,VVS2,39.321659
12906,0.33,Premium,F,VS2,52.80445800000001
12907,0.3,Ideal,E,VS2,49.039848000000006
12908,1.32,Premium,G,VS1,218.183406
12909,1.5,Very Good,E,SI1,241.164378
12910,1.05,Ideal,F,VVS1,173.089168
12911,1.08,Fair,E,SI2,170.924832
12912,0.42,Ideal,G,VS1,68.570766
12913,0.35,Ideal,F,VS2,58.22095999999999
12914,0.35,Premium,F,VS2,56.3868
12915,0.53,Ideal,G,VVS1,86.091082
12916,2.21,Premium,H,SI2,355.428605
12917,0.55,Ideal,D,SI1,91.871496
12918,1.51,Premium,E,SI1,252.852882
12919,0.23,Very Good,E,VVS2,37.68458
12920,0.3,Ideal,F,VS1,50.522007
12921,0.65,Good,F,VS1,105.343182
12922,0.36,Ideal,E,SI1,59.39115
12923,1.16,Premium,F,SI2,188.907372
12924,1.2,Good,H,VS2,195.584016
12925,0.32,Ideal,G,VS2,52.465329
12926,1.0,Premium,E,VS1,166.8678
12927,0.41,Ideal,I,IF,67.51845600000001
12928,0.32,Ideal,G,VVS2,51.94329600000001
12929,0.23,Very Good,G,VVS2,38.34304500000001
12930,0.9,Ideal,G,VS2,149.001966
12931,2.14,Ideal,I,SI2,346.27572
12932,0.92,Ideal,D,SI2,150.05363999999997
12933,0.35,Premium,E,VS2,58.103892
12934,1.0,Good,E,SI2,161.18784000000002
12935,0.42,Premium,G,SI1,68.02997500000001
12936,0.56,Ideal,D,SI1,91.025088
12937,1.04,Ideal,H,SI1,171.626006
12938,1.78,Ideal,H,SI1,288.898701
12939,0.75,Ideal,F,SI2,124.27009
12940,0.4,Premium,H,VS1,65.35796400000001
12941,1.02,Very Good,F,SI2,159.31652
12942,1.21,Premium,H,VS1,197.314272
12943,0.24,Very Good,E,VVS1,38.61322500000001
12944,2.0,Ideal,H,VS2,318.153418
12945,0.25,Ideal,H,VVS1,41.39535399999999
12946,0.98,Fair,H,SI1,156.400968
12947,0.35,Very Good,H,VS2,58.63682399999999
12948,1.5,Premium,D,SI1,244.71060000000003
12949,0.91,Fair,J,SI1,140.07016000000002
12950,0.31,Very Good,G,VVS2,49.6908
12951,0.38,Ideal,E,SI1,62.271648
12952,1.62,Ideal,G,SI1,263.03494800000004
12953,1.0,Fair,J,VS2,149.45189799999997
12954,0.24,Ideal,H,VS2,39.39526500000001
12955,0.31,Ideal,G,VS1,51.44364
12956,0.41,Very Good,G,SI1,66.95172
12957,1.09,Ideal,E,VS2,180.17964
12958,0.5,Very Good,F,VS1,82.02980800000002
12959,1.11,Ideal,I,SI2,181.206612
12960,0.7,Ideal,I,VS2,114.7125
12961,0.5,Good,E,SI1,78.37746000000001
12962,1.2,Premium,H,VS2,194.72464
12963,2.0,Ideal,H,VS2,326.988712
12964,0.26,Ideal,F,VS2,42.487088
12965,0.73,Fair,D,VS1,116.43752
12966,0.32,Premium,H,VVS2,52.86708000000001
12967,0.93,Very Good,G,SI1,149.46714000000003
12968,0.21,Premium,D,VS2,35.79444
12969,1.04,Good,J,SI2,162.79056000000003
12970,1.52,Premium,G,SI1,245.539245
12971,0.71,Fair,G,SI2,104.08671
12972,0.54,Good,E,VVS2,91.987896
12973,1.0,Very Good,H,SI2,161.07065
12974,0.53,Ideal,G,VS1,86.25632399999999
12975,0.4,Fair,G,SI1,65.72124000000001
12976,1.51,Ideal,H,VS1,243.53347200000005
12977,0.33,Ideal,D,VS2,54.7911
12978,0.52,Ideal,G,VVS2,85.32671400000001
12979,0.72,Premium,G,SI1,116.85492
12980,1.14,Good,D,IF,184.832368
12981,0.72,Ideal,G,SI1,116.555375
