id,carat,cut,color,clarity,price,size
38659,0.35,Ideal,I,SI1,6.196,57.99611999999999
38660,0.9,Good,F,SI2,8.044,143.01903
38661,0.39,Very Good,H,VVS2,6.664,64.09108
38662,0.32,Very Good,F,VS1,6.682,53.427408000000014
38663,0.53,Ideal,E,VS1,7.438,86.64705000000001
38664,0.92,Very Good,D,SI2,8.218,149.36043600000002
38665,0.5,Premium,E,VS2,7.352,81.289845
38666,1.31,Ideal,G,VS2,9.096,218.12418000000002
38667,1.0,Premium,F,SI2,8.401,157.411908
38668,0.31,Premium,G,VS2,6.299,51.45888000000001
38669,0.32,Ideal,G,VVS1,6.68,52.732133999999995
38670,1.02,Premium,G,VS1,8.872,171.86960000000002
38671,1.01,Ideal,G,SI1,8.6,164.54973600000002
38672,0.71,Good,E,SI1,7.853,119.33531999999997
38673,0.41,Very Good,E,SI1,6.627,66.5376
38674,0.3,Premium,G,VS2,6.446,47.415124999999996
38675,0.37,Premium,G,VS2,6.725,60.27334
38676,0.61,Ideal,H,SI1,7.256,100.76185600000001
38677,0.72,Ideal,E,SI1,7.975,116.92638000000001
38678,1.21,Ideal,E,SI1,8.886,199.30495200000001
38679,0.51,Ideal,D,IF,8.145,85.20063999999999
38680,0.72,Very Good,G,VS2,7.855,118.44367499999997
38681,0.7,Premium,H,VS2,7.719,112.14346
38682,0.51,Ideal,D,VS2,7.488,82.73601
38683,0.3,Ideal,E,VS2,6.489,48.953841999999995
38684,1.1,Ideal,D,VS2,9.245,181.31060999999997
38685,0.61,Very Good,E,SI1,7.451,99.64283999999999
38686,1.51,Premium,E,VS2,9.529,241.932514
38687,0.72,Ideal,I,VVS1,7.879,116.91289399999998
38688,0.35,Ideal,G,VVS1,6.935,58.395815999999996
38689,2.5,Ideal,J,SI2,9.582,396.334848
38690,1.0,Fair,G,SI1,8.103,157.087344
38691,0.91,Good,G,SI1,8.097,144.53236800000002
38692,1.12,Premium,F,VVS2,9.213,180.988164
38693,0.45,Good,F,VS1,7.042,74.48750000000001
38694,1.41,Ideal,G,VS1,9.316,231.69629799999998
38695,0.3,Very Good,G,VVS2,6.528,49.039848000000006
38696,0.71,Premium,E,SI1,7.753,113.19449999999999
38697,0.3,Very Good,G,VS1,6.43,48.635299999999994
38698,0.72,Ideal,I,VS2,7.882,117.57387000000001
38699,1.15,Ideal,G,SI1,8.75,189.885696
38700,1.09,Premium,F,SI1,8.573,175.09295999999998
38701,0.61,Very Good,H,VVS2,7.537,99.5112
38702,0.54,Ideal,G,VVS2,7.593,88.96230000000001
38703,1.51,Good,H,SI2,8.978,238.49825999999996
38704,1.0,Premium,F,SI1,8.62,159.619644
38705,0.32,Ideal,D,VS2,6.509,51.959502
38706,0.25,Very Good,E,VVS2,6.354,40.7836
38707,0.85,Ideal,H,SI2,7.886,139.22152
38708,0.3,Premium,D,VS2,6.815,50.29991999999999
38709,0.34,Ideal,E,VS2,6.54,55.621440000000014
38710,0.6,Very Good,H,SI1,7.228,96.70916
38711,1.03,Ideal,I,SI2,8.275,169.21970000000002
38712,1.04,Ideal,G,SI2,8.402,169.51680000000002
38713,1.0,Good,F,SI1,8.431,154.363125
38714,1.18,Good,D,SI2,8.55,189.94724399999998
38715,0.91,Very Good,J,SI2,8.065,148.23039000000003
38716,1.01,Premium,H,SI2,8.312,166.635152
38717,1.8,Ideal,H,VS1,9.614,292.579936
38718,1.0,Good,D,IF,9.676,162.09484199999997
38719,1.4,Ideal,G,VVS1,9.625,228.843237
38720,0.31,Premium,F,VS2,6.438,50.57402
38721,1.23,Premium,F,I1,8.124,202.954992
38722,0.8,Very Good,F,SI2,7.927,133.00190099999998
38723,0.4,Ideal,G,VVS2,6.957,65.99976000000001
38724,0.51,Premium,G,VS1,7.514,84.580182
38725,1.01,Premium,F,SI2,8.393,163.01920800000002
38726,0.7,Ideal,I,SI1,7.654,115.460768
38727,0.36,Ideal,G,VVS1,6.851,60.0438
38728,1.0,Ideal,E,SI1,8.622,162.04401
38729,0.4,Good,F,SI1,6.532,64.138464
38730,0.58,Very Good,H,VVS1,7.59,93.74539499999999
38731,0.31,Ideal,D,VVS2,6.749,51.222081
38732,0.32,Premium,F,VS2,6.65,53.148928000000005
38733,0.72,Ideal,E,SI1,8.019,117.4173
38734,0.73,Ideal,D,VVS2,8.422,119.93472
38735,0.5,Premium,D,SI1,7.384,81.387696
38736,1.05,Ideal,F,VS2,8.949,175.023468
38737,1.02,Very Good,H,SI1,8.503,164.65558199999998
38738,0.68,Very Good,E,SI2,7.507,112.32342
38739,0.77,Ideal,G,VS2,8.173,124.994688
38740,0.62,Premium,E,VVS1,8.03,106.3304
38741,0.7,Ideal,D,SI1,8.152,116.228112
38742,0.42,Premium,G,SI1,6.782,68.49461
38743,1.5,Premium,I,VVS1,9.32,243.33436799999998
38744,1.5,Fair,H,SI2,8.88,237.074418
38745,0.53,Ideal,G,IF,7.667,87.197175
38746,0.5,Premium,F,SI1,7.194,82.37877999999999
38747,0.3,Very Good,E,VS1,6.482,48.81254400000001
38748,0.42,Ideal,I,VS1,6.648,69.951924
38749,1.01,Ideal,D,VVS2,9.311,166.281588
38750,0.33,Ideal,H,VS1,6.361,54.654624000000005
38751,0.44,Premium,G,SI1,6.898,70.96572
38752,0.7,Very Good,I,SI1,7.667,111.848958
38753,1.06,Premium,H,SI2,8.302,171.00395199999997
38754,0.75,Ideal,E,SI1,8.004,121.964766
38755,1.5,Fair,H,SI2,8.74,236.50704000000002
38756,0.52,Very Good,F,SI1,7.144,84.311934
38757,0.91,Good,H,VS2,8.102,143.99424000000002
38758,0.91,Fair,F,I1,7.359,139.94993399999998
38759,2.01,Very Good,I,VS2,9.669,321.434085
38760,0.53,Ideal,E,VVS2,7.806,87.98169600000001
38761,0.7,Ideal,H,SI2,7.654,115.898725
38762,0.77,Premium,D,VS2,8.099,122.14944
38763,0.3,Very Good,E,VVS2,6.671,49.067424
38764,1.39,Ideal,G,IF,9.468,230.109313
38765,0.33,Premium,H,VVS2,6.501,53.69637
38766,1.51,Good,D,SI1,9.177,237.1369
38767,0.79,Premium,H,VVS2,7.947,130.45844
38768,0.38,Ideal,F,VS2,6.876,61.8171
38769,0.52,Good,F,SI1,7.126,84.3648
38770,0.5,Ideal,F,VVS1,7.61,80.554188
38771,0.73,Ideal,G,VVS2,7.953,121.13152799999999
38772,0.24,Ideal,H,VVS1,6.107,40.199250000000006
38773,1.2,Ideal,F,VS2,9.028,196.632968
38774,2.05,Premium,E,SI2,9.758,335.349088
38775,1.16,Fair,F,VS1,8.867,190.222452
38776,1.07,Premium,H,SI1,8.523,174.94687000000002
38777,0.33,Very Good,E,VS2,6.515,54.147155000000005
38778,0.3,Very Good,I,VVS1,6.314,49.121856
38779,0.4,Ideal,F,IF,7.249,67.62859999999999
38780,0.43,Premium,D,SI2,6.823,69.494278
38781,0.44,Ideal,E,VS2,6.842,74.03312000000001
38782,0.33,Premium,G,VS2,6.541,54.059733
38783,1.01,Good,F,SI1,8.441,157.59100800000002
38784,0.31,Premium,E,VS2,6.771,50.17464
38785,1.61,Ideal,E,SI2,9.325,260.68581900000004
38786,0.9,Very Good,D,SI1,8.404,146.08709500000003
38787,0.53,Ideal,D,IF,8.165,88.410574
38788,0.41,Ideal,J,VS2,6.457,68.05572799999999
38789,0.52,Ideal,H,VS2,7.373,85.832145
38790,0.71,Very Good,H,VS1,7.851,115.94726
38791,1.13,Very Good,H,VS2,8.635,184.83608500000003
38792,1.51,Premium,J,SI2,8.581,245.76820800000002
38793,1.06,Ideal,I,VS1,8.64,174.218512
38794,2.02,Premium,H,SI2,9.655,327.94296
38795,1.01,Premium,H,VS1,8.574,162.231972
38796,0.35,Good,I,SI1,6.157,58.50495000000001
38797,0.42,Premium,D,VS2,6.715,68.39280000000001
38798,1.01,Ideal,J,SI1,8.247,162.9664
38799,0.38,Ideal,G,VS1,6.685,61.20345599999999
38800,0.35,Ideal,D,SI1,6.399,55.79543399999999
38801,0.91,Good,D,SI1,8.119,143.551114
38802,0.3,Ideal,G,VS1,6.405,49.756364
38803,0.32,Premium,G,SI1,6.417,52.358169999999994
38804,0.8,Premium,E,VS2,8.159,127.70328
38805,0.3,Ideal,F,VVS1,6.702,48.359519999999996
38806,1.5,Good,J,VS2,8.879,237.95159100000004
38807,0.3,Ideal,G,VS1,6.654,49.711662000000004
38808,0.5,Good,E,VS1,7.432,80.26788
38809,2.01,Very Good,I,VS1,9.784,328.39284000000004
38810,0.63,Premium,J,SI1,7.074,101.802717
38811,1.09,Very Good,F,VVS1,9.256,178.63230000000001
38812,1.28,Ideal,F,SI2,8.773,207.76435200000003
38813,0.72,Premium,G,VS2,7.936,115.90071000000002
38814,0.3,Ideal,G,IF,6.76,50.50458
38815,2.14,Very Good,J,VS2,9.551,348.213312
38816,0.35,Premium,G,VVS2,6.931,57.28072600000001
38817,0.5,Premium,E,SI1,7.206,80.0037
38818,0.76,Very Good,J,VS2,7.699,124.67736000000002
38819,0.73,Ideal,G,SI1,8.036,121.69684
38820,0.91,Good,E,SI2,8.166,142.408704
38821,1.09,Very Good,G,VS1,8.787,177.676944
38822,0.81,Premium,G,VS1,8.105,130.195008
38823,0.41,Premium,F,VS1,6.981,66.86955
38824,0.37,Ideal,D,VS2,6.637,60.860646
38825,1.01,Fair,D,SI1,8.591,159.48702
38826,2.27,Ideal,I,SI2,9.468,382.056141
38827,0.9,Good,D,SI1,8.179,136.6596
38828,0.4,Ideal,G,SI1,6.772,67.647254
38829,0.76,Ideal,D,VS1,8.118,123.910286
38830,1.01,Ideal,I,VS1,8.562,167.065479
38831,1.19,Very Good,H,SI1,8.63,195.951636
38832,0.51,Ideal,F,VS2,7.431,84.253422
38833,2.0,Fair,H,SI1,9.53,328.087592
38834,0.41,Ideal,D,SI1,7.023,66.47163600000002
38835,0.38,Premium,F,VVS1,7.136,61.09402500000001
38836,1.7,Ideal,I,SI1,9.261,270.53514600000005
38837,2.0,Premium,D,SI2,9.789,333.0167599999999
38838,0.34,Ideal,D,SI1,6.688,55.56320000000001
38839,2.04,Good,D,SI1,9.824,332.465395
38840,0.96,Good,H,SI2,8.147,152.251974
38841,1.55,Very Good,G,SI1,9.151,248.20569
38842,0.9,Premium,G,SI2,8.085,145.686084
38843,1.51,Very Good,G,SI1,8.934,239.876558
38844,1.0,Very Good,E,VVS2,9.13,161.0352
38845,0.73,Premium,D,SI1,7.823,120.18590999999998
38846,0.23,Good,E,VS1,5.996,36.27393
38847,2.05,Good,G,I1,8.857,334.93986000000007
38848,1.16,Ideal,E,SI2,8.698,189.42933899999997
38849,0.51,Ideal,G,VS2,7.351,85.608824
38850,0.61,Premium,D,SI2,7.176,97.94952000000002
38851,0.7,Premium,I,I1,7.009,110.844045
38852,0.34,Ideal,I,VS2,6.205,56.841784999999994
38853,0.33,Ideal,F,VVS1,6.78,54.014168000000005
38854,1.15,Premium,G,VS1,8.858,184.28783999999996
38855,1.01,Premium,D,SI1,8.62,163.339155
38856,1.63,Good,I,SI1,9.183,262.36848000000003
38857,0.59,Ideal,G,SI1,7.485,96.518276
38858,0.75,Premium,H,VS2,7.822,126.01605799999999
38859,2.0,Ideal,J,VS2,9.57,324.51057600000007
38860,0.84,Very Good,D,SI1,8.344,143.68872000000002
38861,0.32,Ideal,G,VVS1,6.916,52.658928
38862,1.06,Very Good,G,SI1,8.549,170.417212
38863,0.3,Premium,D,SI2,6.353,48.55593600000001
38864,0.71,Premium,G,SI1,7.703,116.838828
38865,1.51,Ideal,H,SI1,9.259,244.935252
38866,0.3,Ideal,D,SI1,6.304,49.382784
38867,0.7,Good,G,SI2,7.568,113.49935999999998
38868,1.03,Ideal,F,VS1,8.873,170.62729199999998
38869,0.52,Premium,H,VVS2,7.717,85.386169
38870,0.24,Ideal,H,IF,6.223,40.4
38871,0.4,Premium,G,VVS2,6.957,65.43096
38872,0.34,Ideal,G,VS2,6.64,55.670612
38873,0.52,Ideal,G,VVS2,7.555,85.03616
38874,0.43,Ideal,H,SI1,6.792,73.2096
38875,2.04,Ideal,J,SI1,9.438,333.3508479999999
38876,1.01,Good,F,SI2,8.234,162.201292
38877,0.43,Premium,F,VS2,6.808,71.020404
38878,1.5,Very Good,J,VS1,9.067,247.05532800000003
38879,1.05,Ideal,I,VVS2,8.585,174.285675
38880,2.02,Fair,G,I1,8.756,316.11778799999996
38881,0.42,Premium,F,SI1,6.65,68.62464
38882,0.9,Ideal,H,VS2,8.336,149.027712
38883,0.61,Ideal,E,I1,7.135,99.724122
38884,0.53,Ideal,G,VS1,7.451,87.06847800000001
38885,1.07,Very Good,E,VS2,8.719,176.7018
38886,0.52,Premium,I,SI1,6.978,82.384896
38887,0.4,Premium,E,VS1,6.959,65.15487999999999
38888,1.57,Premium,F,SI2,8.987,249.871643
38889,0.37,Ideal,G,VS1,6.682,61.80408
38890,0.31,Ideal,F,VVS2,6.56,52.61174100000001
38891,0.71,Ideal,G,VVS2,8.271,117.447288
38892,0.34,Ideal,G,VVS2,6.903,55.098624000000015
38893,0.52,Ideal,E,VS1,7.541,87.76110000000001
38894,0.3,Ideal,F,SI1,6.133,49.321915999999995
38895,0.9,Fair,G,I1,7.57,142.05884
38896,0.71,Premium,E,SI2,7.758,115.99015
38897,0.72,Ideal,F,SI2,7.891,118.953234
38898,1.24,Good,G,SI2,8.489,195.0437
38899,1.24,Ideal,G,IF,9.486,204.83763299999998
38900,1.52,Premium,G,SI1,9.049,248.092646
38901,1.28,Ideal,H,I1,8.118,206.02510500000002
38902,1.05,Premium,F,SI1,8.4,168.116844
38903,1.75,Very Good,I,SI1,9.272,280.17215999999996
38904,1.65,Very Good,F,VS1,9.766,269.831136
38905,1.09,Ideal,H,SI1,8.849,178.633928
38906,0.33,Ideal,F,VVS2,6.973,53.920187999999996
38907,1.74,Ideal,I,VS1,9.628,283.546449
38908,0.32,Good,F,SI1,6.269,52.227120000000006
38909,0.83,Ideal,D,SI2,8.236,136.21454
38910,1.02,Very Good,H,SI1,8.409,161.07536999999996
38911,0.3,Ideal,G,VS2,6.265,49.136544
38912,0.3,Ideal,E,VVS1,7.005,50.217608000000006
38913,0.31,Premium,D,VS2,6.704,52.684720000000006
38914,0.3,Ideal,H,VVS2,6.405,49.91328000000001
38915,0.4,Premium,E,SI2,6.751,66.16566000000002
38916,0.7,Premium,H,SI2,7.677,118.930432
38917,1.01,Premium,E,VS2,8.782,162.77604
38918,1.0,Good,G,VS2,8.642,162.91925999999998
38919,0.3,Very Good,G,SI2,6.227,49.11300000000001
38920,0.83,Very Good,J,VS2,7.801,137.079072
38921,1.24,Premium,D,VS2,9.184,208.84091300000003
38922,1.02,Very Good,F,VS1,8.954,167.634416
38923,1.14,Ideal,G,VS1,8.981,188.48038
38924,1.22,Ideal,J,VS1,8.639,198.881004
38925,0.32,Ideal,D,VVS1,6.97,53.423584999999996
38926,1.57,Ideal,F,SI1,9.428,262.085415
38927,0.35,Ideal,I,IF,6.572,58.63767
38928,0.35,Very Good,H,VVS2,6.477,57.471406
38929,0.5,Very Good,G,SI1,7.079,81.25790400000001
38930,1.02,Very Good,G,VVS1,8.97,160.935984
38931,1.05,Good,D,SI1,8.728,167.115168
38932,0.57,Good,H,VS1,7.455,96.12141600000001
38933,0.35,Very Good,E,VS2,6.5,57.046989999999994
38934,0.52,Ideal,F,SI1,7.116,83.484672
38935,1.01,Ideal,G,SI1,8.49,169.54282
38936,2.32,Very Good,I,SI1,9.819,387.50994000000003
38937,0.3,Premium,I,VVS2,6.265,49.938612000000006
38938,0.7,Very Good,E,VS2,7.915,113.20428000000001
38939,0.73,Premium,I,VS1,7.695,117.36867999999998
38940,0.31,Ideal,F,VVS1,6.806,50.712032
38941,1.08,Ideal,H,SI2,8.42,177.04896
38942,0.41,Ideal,E,VVS2,6.989,66.92382400000001
38943,1.05,Premium,H,VS1,8.627,171.43992600000004
38944,0.74,Premium,F,SI1,7.909,120.26880000000001
38945,0.4,Very Good,G,VVS2,6.94,65.29292
38946,0.91,Good,D,SI1,8.358,144.42220799999998
38947,0.77,Ideal,F,VS1,8.204,126.94384500000001
38948,0.91,Ideal,E,VVS1,9.173,147.460362
38949,0.37,Premium,D,SI1,6.773,61.604352
38950,0.36,Premium,G,SI2,6.41,59.103135
38951,0.5,Premium,F,VVS2,7.503,82.7424
38952,1.13,Fair,H,SI1,8.661,177.612624
38953,0.61,Ideal,H,IF,7.799,100.577984
38954,1.01,Very Good,G,SI1,8.449,159.91478999999998
38955,0.66,Ideal,F,VVS2,7.913,107.754822
38956,1.52,Ideal,F,SI2,9.223,245.800555
38957,0.54,Very Good,G,SI1,7.238,86.63124
38958,1.23,Good,J,VS2,8.592,196.78778
38959,0.83,Ideal,F,SI1,8.236,137.257875
38960,0.36,Ideal,I,VS1,6.592,58.844756
38961,0.7,Very Good,E,SI2,7.729,113.442248
38962,0.7,Ideal,G,VVS2,8.081,116.32828
38963,1.17,Ideal,G,SI2,8.461,194.52216
38964,0.72,Premium,J,VS2,7.521,116.71027199999997
38965,1.01,Premium,G,SI2,8.399,163.17424200000002
38966,0.54,Ideal,F,VS1,7.532,87.42067399999999
38967,0.82,Premium,F,SI2,7.961,137.531088
38968,0.54,Ideal,D,VS2,7.597,88.13761199999999
38969,1.09,Premium,H,VS1,8.676,180.365471
38970,0.7,Good,I,SI2,7.35,110.10422999999999
38971,0.4,Good,F,VVS2,6.842,63.59921400000001
38972,0.53,Premium,D,VS2,7.537,85.733144
38973,0.41,Ideal,F,VVS2,7.017,67.313064
38974,0.35,Ideal,D,VS2,6.72,58.200647999999994
38975,0.37,Ideal,F,VS2,6.615,60.367791999999994
38976,0.63,Ideal,F,IF,8.229,104.11109800000001
38977,1.54,Ideal,G,VS2,9.53,257.86572
38978,0.93,Premium,E,SI2,8.29,151.268125
38979,1.01,Ideal,E,SI2,8.448,167.28075
38980,0.56,Ideal,H,VS1,7.575,93.00571199999997
38981,1.21,Premium,J,VVS2,8.626,197.282624
38982,0.32,Good,F,SI2,6.292,52.29483
38983,0.27,Ideal,E,VVS1,6.741,44.089344000000004
38984,0.91,Ideal,F,SI2,8.228,148.76125199999998
38985,0.93,Ideal,G,SI1,8.448,149.72256000000002
38986,1.14,Premium,H,SI1,8.605,185.28859799999998
38987,1.49,Fair,H,I1,8.768,220.594374
38988,0.23,Very Good,E,VVS2,6.17,40.08543
38989,0.8,Very Good,F,VS1,8.221,131.24904
38990,1.01,Ideal,F,SI2,8.225,164.3488
38991,1.22,Ideal,F,VS2,9.081,201.280008
38992,0.71,Ideal,G,VVS2,8.104,117.11657499999997
38993,0.41,Good,E,VS2,6.649,69.22773
38994,0.38,Premium,D,SI1,6.703,63.533538
38995,1.55,Ideal,J,VS1,9.1,255.601332
38996,0.37,Ideal,E,VS2,6.698,59.92838399999999
38997,0.38,Ideal,G,VS2,6.581,64.120725
38998,0.4,Premium,F,VS1,6.957,64.656525
38999,0.42,Ideal,E,SI1,6.836,69.23136
39000,0.78,Good,F,SI2,7.801,123.6328
39001,0.7,Very Good,F,VS2,7.861,112.19407700000001
39002,0.33,Premium,H,IF,6.766,53.333280000000016
39003,1.02,Premium,D,VS2,8.841,169.89154200000002
39004,0.51,Ideal,H,VS2,7.219,84.03255
39005,0.51,Ideal,E,SI2,7.145,82.04352000000002
39006,0.31,Ideal,G,VVS2,6.532,52.43348
39007,0.4,Very Good,E,VVS2,7.081,63.871590000000005
39008,0.7,Ideal,D,VS1,8.12,113.60567999999999
39009,0.7,Premium,E,SI2,7.729,111.33324999999999
39010,0.71,Ideal,D,SI2,7.867,117.447288
39011,1.56,Ideal,G,SI1,9.352,258.18704099999997
39012,0.55,Premium,H,VS2,7.217,90.643092
39013,1.47,Premium,F,SI2,9.001,244.989108
39014,1.14,Ideal,E,SI2,8.608,185.07008000000002
39015,1.01,Very Good,J,SI2,8.27,161.13934200000003
39016,1.01,Very Good,D,SI1,8.602,165.583431
39017,0.3,Ideal,F,IF,6.787,50.43346499999999
39018,0.31,Ideal,G,VS2,6.548,50.901256
39019,0.32,Ideal,F,VS2,6.719,53.018240000000006
39020,0.31,Ideal,G,VVS1,6.649,50.084034
39021,1.2,Premium,J,SI1,8.446,195.63768
39022,0.45,Good,D,VS2,7.088,69.16395200000001
39023,1.5,Premium,G,VS2,9.456,234.46896
39024,0.9,Fair,E,SI2,8.034,142.19842
39025,0.71,Premium,E,SI2,7.743,115.84684800000001
39026,0.71,Premium,G,SI2,7.582,111.96662400000001
39027,1.02,Very Good,H,SI1,8.456,166.03288799999999
39028,0.71,Good,I,VS1,7.752,114.22944000000001
39029,1.05,Very Good,H,SI1,8.531,167.59436399999996
39030,1.01,Premium,G,VS1,8.779,163.428804
39031,0.71,Very Good,H,VVS2,7.904,115.493664
39032,2.3,Premium,J,SI1,9.433,377.352192
39033,1.51,Ideal,G,VS1,9.585,247.179816
39034,0.27,Premium,E,VS1,6.153,45.401292000000005
39035,1.91,Very Good,G,SI1,9.632,308.60718
39036,0.53,Ideal,G,SI1,7.176,86.60034000000002
39037,0.31,Ideal,H,SI1,6.14,50.98765499999999
39038,0.31,Ideal,E,VVS2,6.953,52.31431299999999
39039,0.51,Premium,E,VS2,7.416,82.225896
39040,0.71,Ideal,H,SI1,7.746,115.21425599999999
39041,0.5,Premium,G,VVS1,7.584,80.88985600000001
39042,1.09,Premium,G,SI1,8.371,174.71276199999997
39043,0.61,Premium,E,SI2,7.447,98.35887600000001
39044,0.73,Ideal,F,VVS1,8.114,120.55507199999998
39045,0.3,Very Good,H,SI1,6.317,48.359475
39046,1.51,Good,F,SI2,9.138,243.650025
39047,0.3,Ideal,E,VS1,6.497,51.110136000000004
39048,0.31,Ideal,J,VVS2,6.165,52.278600000000004
39049,0.42,Ideal,E,VVS2,7.103,69.05235999999998
39050,1.04,Premium,F,VVS2,9.061,171.211968
39051,0.93,Premium,D,SI1,8.4,148.67424
39052,0.3,Ideal,F,VS1,6.417,50.43346499999999
39053,0.52,Ideal,F,VS2,7.396,84.805632
39054,1.11,Very Good,I,SI2,8.399,181.42929
39055,1.02,Good,G,VS1,8.709,161.64971199999997
39056,1.01,Ideal,D,SI1,8.649,164.03769
39057,0.73,Good,F,VVS2,8.06,122.064302
39058,1.01,Ideal,H,SI1,8.471,162.9664
39059,0.96,Fair,G,I1,7.634,149.04489600000002
39060,1.13,Very Good,F,SI1,8.521,185.14575000000002
39061,2.34,Very Good,H,I1,9.316,379.951076
39062,1.36,Ideal,J,VVS2,8.85,225.64453600000002
39063,0.6,Ideal,E,SI1,7.46,99.491315
39064,0.36,Ideal,H,IF,7.059,59.670918
39065,1.01,Good,F,SI1,8.497,161.32340399999998
39066,1.51,Good,I,SI1,8.743,242.165154
39067,0.3,Ideal,G,IF,6.745,48.612564
39068,0.62,Premium,F,SI1,7.398,100.05110000000002
39069,0.53,Ideal,D,VS2,7.527,86.75524
39070,0.32,Premium,I,SI1,6.292,51.79680000000002
39071,1.5,Good,J,VS1,9.044,237.12954
39072,1.26,Ideal,G,VVS2,9.398,208.71021600000003
39073,0.7,Very Good,D,VVS1,8.353,115.581249
39074,1.62,Premium,F,VS2,9.604,264.398904
39075,0.6,Fair,G,VVS2,7.681,100.001446
39076,0.46,Very Good,F,SI2,6.696,76.595886
39077,1.2,Ideal,G,VS1,9.041,195.305022
39078,0.3,Ideal,H,VS2,6.118,48.997440000000005
39079,0.44,Premium,E,SI1,6.697,71.566176
39080,1.01,Premium,E,SI1,8.617,165.95280000000002
39081,0.57,Ideal,I,VS2,7.251,92.93921
39082,0.3,Ideal,F,SI1,6.163,50.76086400000001
39083,1.01,Fair,H,SI2,8.326,161.415
39084,1.5,Premium,I,VVS2,9.282,255.80339999999998
39085,0.31,Premium,G,SI1,6.385,50.76064
39086,0.31,Very Good,D,SI1,6.596,50.477427
39087,0.35,Ideal,F,VS2,6.56,56.82432000000001
39088,0.5,Good,D,VVS2,8.012,79.918652
39089,0.31,Ideal,E,VVS1,6.749,50.82834400000001
39090,1.06,Ideal,H,SI2,8.422,170.891406
39091,1.06,Premium,F,VVS2,9.114,171.3153
39092,0.32,Ideal,E,VS2,6.554,52.61174100000001
39093,1.5,Fair,I,I1,8.525,226.962816
39094,2.02,Very Good,J,VS2,9.525,340.442136
39095,0.32,Premium,G,VS2,6.33,52.49244
39096,0.44,Ideal,E,VS2,6.911,72.80616
39097,0.44,Ideal,E,VVS2,7.196,72.60122399999999
39098,0.29,Ideal,F,VVS1,6.703,47.8397
39099,0.57,Ideal,F,VVS2,7.757,92.59047
39100,0.51,Ideal,F,VVS2,7.6,83.19897600000002
39101,0.58,Very Good,F,SI1,7.225,93.246848
39102,0.3,Ideal,H,VS2,6.196,48.840259999999994
39103,0.6,Ideal,F,VS2,7.532,96.67396199999999
39104,0.54,Premium,I,VS1,7.236,89.983872
39105,0.9,Premium,E,VS2,8.374,145.28268000000003
39106,0.43,Ideal,G,VVS1,7.076,72.06626000000001
39107,0.61,Ideal,D,VS2,7.699,102.00859200000001
39108,0.28,Very Good,E,VVS2,6.561,46.2723
39109,0.33,Ideal,F,VS2,6.501,54.33395
39110,0.36,Ideal,D,SI1,6.746,59.598395999999994
39111,0.52,Ideal,F,VVS1,7.755,85.13690399999999
39112,1.7,Premium,I,SI2,8.889,280.959975
39113,1.54,Ideal,G,VVS2,9.643,251.003232
39114,2.5,Fair,F,SI2,9.765,382.3115220000001
39115,0.4,Ideal,F,VS2,6.736,64.77494399999999
39116,0.7,Ideal,G,VS2,7.982,114.163456
39117,1.21,Very Good,G,SI2,8.494,197.26806200000001
39118,0.24,Very Good,H,IF,6.107,40.677952
39119,1.01,Fair,H,VS2,8.466,159.46875
39120,0.3,Ideal,H,VS1,6.229,48.840259999999994
39121,1.5,Good,I,SI1,9.019,247.88794799999997
39122,0.79,Ideal,F,VVS1,8.488,130.58227000000002
39123,0.3,Ideal,I,VS1,6.41,50.56527
39124,0.71,Ideal,H,SI2,7.686,114.65122400000001
39125,0.7,Very Good,F,VVS2,7.983,112.83775999999999
39126,0.4,Ideal,F,VVS2,7.059,66.107832
39127,0.56,Very Good,G,VS2,7.371,91.95595200000001
39128,2.05,Very Good,J,VS1,9.72,331.704
39129,1.2,Premium,J,VS2,8.459,199.68462
39130,0.29,Good,E,VVS2,6.425,46.790568000000015
39131,0.72,Premium,D,SI2,7.818,116.79494399999999
39132,0.7,Good,H,SI1,7.531,113.09688
39133,0.52,Ideal,G,VVS2,7.607,86.315376
39134,0.7,Premium,F,VVS2,8.027,113.05650000000001
39135,0.41,Very Good,F,VS1,6.79,65.9148
39136,0.71,Ideal,I,VVS2,7.809,115.58670600000002
39137,0.5,Premium,E,SI1,7.255,82.96547
39138,0.81,Premium,E,SI1,8.093,129.37501500000002
39139,0.91,Premium,E,SI2,8.255,141.20157999999998
39140,0.32,Very Good,H,SI1,6.382,52.89813600000001
39141,0.43,Ideal,G,VVS2,7.25,70.58323800000001
39142,1.01,Very Good,E,VS1,8.853,164.449845
39143,0.27,Ideal,D,VVS1,6.373,45.077760000000005
39144,0.41,Premium,D,SI2,6.775,67.08528
39145,0.23,Good,E,VVS2,6.157,37.5375
39146,1.08,Very Good,D,VS1,9.049,172.309722
39147,1.0,Very Good,E,SI1,8.58,159.088242
39148,0.34,Ideal,I,SI1,6.378,56.622491999999994
39149,0.33,Premium,F,SI2,6.073,53.603
39150,1.04,Premium,D,VS2,8.827,167.860605
39151,0.35,Very Good,E,VS2,6.642,57.929472000000004
39152,1.01,Premium,F,VVS2,9.13,163.67455500000003
39153,1.55,Premium,J,SI2,8.838,248.16263999999998
39154,0.73,Premium,J,VS1,7.619,120.25516800000001
39155,1.56,Ideal,D,SI1,9.3,251.55283999999997
39156,0.31,Ideal,H,IF,6.671,50.362559999999995
39157,1.0,Very Good,E,SI1,8.527,160.67267999999999
